Python自然语言处理 ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F25916599%2F&query=python&cat_id=1001&type=search&pos=92,6.7
Automate the Boring Stuff with Python ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F26284938%2F&query=python&cat_id=1001&type=search&pos=93,9.1
Python开发实战 ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F25880219%2F&query=python&cat_id=1001&type=search&pos=94,6.6
Python开发技术详解 ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F3889005%2F&query=python&cat_id=1001&type=search&pos=95,6.7
Python算法教程 ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F26699412%2F&query=python&cat_id=1001&type=search&pos=96,7.8
学习PYTHON 第三版(英文影印版) ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F3243372%2F&query=python&cat_id=1001&type=search&pos=97,8.5
Python网络编程基础 ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F2152386%2F&query=python&cat_id=1001&type=search&pos=98,7.5
流畅的Python ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F27028517%2F&query=python&cat_id=1001&type=search&pos=99,9.4
Python核心编程（第3版） ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F26801374%2F&query=python&cat_id=1001&type=search&pos=100,7.4
Python Programming ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F2044249%2F&query=python&cat_id=1001&type=search&pos=101,8.0
Pro Python ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F4249385%2F&query=python&cat_id=1001&type=search&pos=102,8.5
Problem Solving with Algorithms and Data Structures Using Python SECOND EDITION ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F21325184%2F&query=python&cat_id=1001&type=search&pos=103,9.1
